date,crudedaily.rets
1/17/1990,-2.237229775
1/18/1990,2.986627155
1/19/1990,3.96091381
1/22/1990,-4.887459154
1/23/1990,-0.979963299
1/24/1990,4.721156453
1/25/1990,4.385751929
1/26/1990,-8.126945082
1/29/1990,1.014341663
1/30/1990,-2.26324282
1/31/1990,1.77940638
2/1/1990,0.088144563
2/2/1990,1.443278935
2/5/1990,-2.63983653
2/6/1990,-0.312570025
2/7/1990,0.134078232
2/8/1990,-1.258443574
2/9/1990,-1.366141466
2/12/1990,0.958255108
2/13/1990,-0.637815374
2/14/1990,1.09091991
2/15/1990,3.246894069
2/16/1990,-1.766050315
2/19/1990,0
2/20/1990,-1.119832531
2/21/1990,-1.543380613
2/22/1990,-2.173495965
2/23/1990,-1.222969147
2/26/1990,3.167474859
2/27/1990,-0.8749768
2/28/1990,-0.370714048
3/1/1990,-1.685433155
3/2/1990,0.79943995
3/5/1990,1.210443084
3/6/1990,-1.44490978
3/7/1990,-1.752353626
3/8/1990,-0.671143459
3/9/1990,-1.844712505
3/12/1990,-0.787018327
3/13/1990,-0.544690626
3/14/1990,-0.398010476
3/15/1990,1.582624526
3/16/1990,-1.482973297
3/19/1990,-2.470506287
3/20/1990,-1.284374193
3/21/1990,1.233314708
3/22/1990,1.369537003
3/23/1990,2.143117159
3/26/1990,0.932522095
3/27/1990,-0.587948778
3/28/1990,-1.285873306
3/29/1990,-0.299102915
3/30/1990,1.486647796
4/2/1990,0.881494444
4/3/1990,-1.424035849
4/4/1990,-2.20008874
4/5/1990,-1.579650681
4/6/1990,-1.657210376
4/9/1990,-4.485535694
4/10/1990,-4.239340877
4/11/1990,3.526813884
4/12/1990,-2.393657283
4/13/1990,0
4/16/1990,0.617805953
4/17/1990,-2.839486622
4/18/1990,-2.449102001
4/19/1990,5.623971832
4/20/1990,-0.11166947
4/23/1990,3.836086787
4/24/1990,-4.115807249
4/25/1990,-2.0946138
4/26/1990,5.617267517
4/27/1990,0.431732997
4/30/1990,-0.377664328
5/1/1990,1.342302033
5/2/1990,-0.64205678
5/3/1990,-3.606948382
5/4/1990,0
5/7/1990,1.765076161
5/8/1990,-0.218938237
5/9/1990,4.027389914
5/10/1990,0.105207795
5/11/1990,-0.315956029
5/14/1990,3.980882321
5/15/1990,-1.12131654
5/16/1990,-2.386005306
5/17/1990,-0.896394086
5/18/1990,-0.584331012
5/21/1990,-2.754697543
5/22/1990,-4.251199424
5/23/1990,-7.47235462
5/24/1990,-1.426380772
5/25/1990,0.622667018
5/28/1990,0
5/29/1990,11.09315607
5/30/1990,-0.668898815
5/31/1990,-2.377021933
6/1/1990,0.228833052
6/4/1990,-2.37073838
6/5/1990,-4.12121623
6/6/1990,3.062382808
6/7/1990,-1.609572752
6/8/1990,0.778214044
6/11/1990,0.297707871
6/12/1990,3.275146529
6/13/1990,1.201043891
6/14/1990,-2.825209524
6/15/1990,-2.78701703
6/18/1990,-4.363211279
6/19/1990,-2.351554179
6/20/1990,-0.839527049
6/21/1990,4.253259287
6/22/1990,2.455617557
6/25/1990,-2.08340869
6/26/1990,5.774303824
6/27/1990,-2.485335023
6/28/1990,2.835393724
6/29/1990,-0.760015351
7/2/1990,-0.647632526
7/3/1990,-1.248158849
7/4/1990,0
7/5/1990,-1.324522675
7/6/1990,-0.121285643
7/9/1990,0.906076872
7/10/1990,2.43552282
7/11/1990,2.377612725
7/12/1990,6.811378415
7/13/1990,-1.673453357
7/16/1990,1.619905833
7/17/1990,-2.439806572
7/18/1990,1.848883553
7/19/1990,2.658317087
7/20/1990,2.793766801
7/23/1990,1.418463499
7/24/1990,-0.25182587
7/25/1990,-2.553764931
7/26/1990,4.994732949
7/27/1990,-1.287784018
7/30/1990,0.893306189
7/31/1990,1.568659617
8/1/1990,4.888280394
8/2/1990,9.366665555
8/3/1990,0.336842424
8/6/1990,18.83284199
8/7/1990,3.018061715
8/8/1990,-12.27786008
8/9/1990,-1.928328166
8/10/1990,2.689366847
8/13/1990,2.581995634
8/14/1990,-1.413714021
8/15/1990,-0.601279527
8/16/1990,3.226684524
8/17/1990,4.42613287
8/20/1990,-0.034922298
8/21/1990,-0.595552645
8/22/1990,6.988261375
8/23/1990,3.667184804
8/24/1990,-1.784623527
8/27/1990,-12.81257264
8/28/1990,1.343276687
8/29/1990,-5.904815143
8/30/1990,3.088757785
8/31/1990,1.764751681
9/3/1990,0
9/4/1990,6.524435798
9/5/1990,2.361783192
9/6/1990,4.912355307
9/7/1990,-4.579465519
9/10/1990,2.397093925
9/11/1990,-1.767640132
9/12/1990,1.832512013
9/13/1990,1.128498192
9/14/1990,1.873963049
9/17/1990,5.925397203
9/18/1990,-0.744161791
9/19/1990,-0.900366226
9/20/1990,3.728242439
9/21/1990,5.013084148
9/24/1990,7.578375745
9/25/1990,-1.860999689
9/26/1990,2.040096577
9/27/1990,1.622753662
9/28/1990,-0.605450891
10/1/1990,-6.399885572
10/2/1990,-7.417022638
10/3/1990,7.309060414
10/4/1990,-0.759016927
10/5/1990,2.975692012
10/8/1990,2.658483381
10/9/1990,4.623939265
10/10/1990,-3.549485337
10/11/1990,4.405340909
10/12/1990,-4.125833676
10/15/1990,-3.643343148
10/16/1990,3.465565323
10/17/1990,-8.816747321
10/18/1990,2.73839674
10/19/1990,-9.070169043
10/22/1990,-17.26084561
10/23/1990,5.138116399
10/24/1990,2.798536542
10/25/1990,10.90873287
10/26/1990,-3.948858018
10/29/1990,6.620279265
10/30/1990,-1.025650017
10/31/1990,1.082323297
11/1/1990,-0.028332625
11/2/1990,-3.871078368
11/5/1990,-5.759167064
11/6/1990,1.086123943
11/7/1990,9.052884599
11/8/1990,0.365836907
11/9/1990,-4.863568172
11/12/1990,-5.578894243
11/13/1990,3.733603788
11/14/1990,-6.580095781
11/15/1990,-0.38572854
11/16/1990,-3.774032798
11/19/1990,5.054050275
11/20/1990,-6.40087198
11/21/1990,1.913773365
11/22/1990,0
11/23/1990,7.308602395
11/26/1990,2.804206908
11/27/1990,-0.663452373
11/28/1990,0.663452373
11/29/1990,-1.057571422
11/30/1990,-12.43736612
12/3/1990,1.128795977
12/4/1990,-1.197619105
12/5/1990,-6.690505986
12/6/1990,-3.064514845
12/7/1990,0.94429408
12/10/1990,1.751488784
12/11/1990,-2.128137063
12/12/1990,-4.634033726
12/13/1990,4.445176257
12/14/1990,0.565505748
12/17/1990,1.86225121
12/18/1990,2.729923849
12/19/1990,1.426049122
12/20/1990,-2.690745292
12/21/1990,-1.575990105
12/24/1990,-0.444280627
12/25/1990,0
12/26/1990,1.436753394
12/27/1990,-1.436753394
12/28/1990,2.274492768
12/31/1990,3.212267625
1/1/1991,0
1/2/1991,-7.095173597
1/3/1991,-3.530681383
1/4/1991,-2.852808361
1/7/1991,9.098925324
1/8/1991,0.876878107
1/9/1991,1.8382208
1/10/1991,-1.620197458
1/11/1991,-0.472986146
1/14/1991,9.424867901
1/15/1991,0.727516436
1/16/1991,6.072152574
1/17/1991,-40.68614314
1/18/1991,-6.842745814
1/21/1991,7.585208621
1/22/1991,14.07865635
1/23/1991,-3.390155168
1/24/1991,6.279728858
1/25/1991,-5.947916028
1/28/1991,-13.88100146
1/29/1991,3.275912962
1/30/1991,-3.038326725
1/31/1991,3.863640901
2/1/1991,-2.684103752
2/4/1991,-0.470146611
2/5/1991,-2.481043291
2/6/1991,3.652291162
2/7/1991,-0.701101259
2/8/1991,2.088727595
2/11/1991,2.986647329
2/12/1991,1.504453154
2/13/1991,-1.727617719
2/14/1991,-0.62752335
2/15/1991,-7.031054293
2/18/1991,0
2/19/1991,-3.235576364
2/20/1991,0.497018916
2/21/1991,-8.804855775
2/22/1991,-5.852882279
2/25/1991,0
2/26/1991,5.852882279
2/27/1991,2.934326291
2/28/1991,1.305842531
3/1/1991,0.826878096
3/4/1991,4.478735932
3/5/1991,0.881926343
3/6/1991,-3.625924896
3/7/1991,-2.30248084
3/8/1991,0.051746444
3/11/1991,-1.77457684
3/12/1991,5.431662893
3/13/1991,2.073124592
3/14/1991,-2.123012346
3/15/1991,-0.801607499
3/18/1991,-0.554856405
3/19/1991,4.451773651
3/20/1991,-1.314847284
3/21/1991,1.797473704
3/22/1991,-4.379543666
3/25/1991,-2.083938184
3/26/1991,1.52908178
3/27/1991,-1.631856712
3/28/1991,0.921193822
3/29/1991,0
4/1/1991,-1.850952586
4/2/1991,0.569212404
4/3/1991,0.463321292
4/4/1991,2.535632804
4/5/1991,0.250062646
4/8/1991,1.241018658
4/9/1991,1.46917432
4/10/1991,2.401652415
4/11/1991,-0.47573829
4/12/1991,2.681882681
4/15/1991,1.428924981
4/16/1991,-1.150760685
4/17/1991,0.554018038
4/18/1991,-3.038326725
4/19/1991,0.378967768
4/22/1991,2.428891006
4/23/1991,-2.997882583
4/24/1991,-0.142755199
4/25/1991,-0.238379136
4/26/1991,1.515898284
4/29/1991,0.14094435
4/30/1991,-1.466093888
5/1/1991,1.325149538
5/2/1991,-0.518502222
5/3/1991,1.221245803
5/6/1991,1.390843005
5/7/1991,-0.046051118
5/8/1991,0.505399651
5/9/1991,0.41161732
5/10/1991,-3.058625824
5/13/1991,-1.756513236
5/14/1991,-0.769234562
5/15/1991,1.485057232
5/16/1991,-0.572247627
5/17/1991,1.330185884
5/20/1991,0.892653332
5/21/1991,-2.031725923
5/22/1991,-0.478469812
5/23/1991,0.478469812
5/24/1991,0.381134335
5/27/1991,0
5/28/1991,1.463325616
5/29/1991,-1.463325616
5/30/1991,1.228748919
5/31/1991,-0.659757341
6/3/1991,0
6/4/1991,-1.189074652
6/5/1991,-2.225539364
6/6/1991,-0.293973754
6/7/1991,-0.541206733
6/10/1991,-2.194601793
6/11/1991,0.10080646
6/12/1991,1.102215568
6/13/1991,-1.810004164
6/14/1991,-0.101522851
6/17/1991,1.412025478
6/18/1991,0.648866764
6/19/1991,-0.598804184
6/20/1991,1.14457582
6/21/1991,-0.545771635
6/24/1991,-0.949769699
6/25/1991,0.550965581
6/26/1991,0.44854299
6/27/1991,1.431769707
6/28/1991,0.781253974
7/1/1991,1.064354508
7/2/1991,0.671465353
7/3/1991,-1.105514744
7/4/1991,0
7/5/1991,1.009866721
7/8/1991,1.80185055
7/9/1991,0.28155814
7/10/1991,0.420856361
7/11/1991,-0.561536337
7/12/1991,1.951734816
7/15/1991,-1.110608361
7/16/1991,0.926361418
7/17/1991,2.279041211
7/18/1991,-0.996385055
7/19/1991,0.815961009
7/22/1991,-1.914370222
7/23/1991,-2.23368989
7/24/1991,0.703402666
7/25/1991,-1.364406017
7/26/1991,1.737540778
7/29/1991,-0.466636404
7/30/1991,0.745576613
7/31/1991,0.740058882
8/1/1991,-1.766666125
8/2/1991,0.093764658
8/5/1991,0.700446478
8/6/1991,-0.466418756
8/7/1991,-0.04676175
8/8/1991,0.977433893
8/9/1991,0.185099544
8/12/1991,0.369174393
8/13/1991,-0.925504061
8/14/1991,-1.028046437
8/15/1991,0.468604419
8/16/1991,-0.515585862
8/19/1991,5.53031015
8/20/1991,-0.893261857
8/21/1991,-3.88798112
8/22/1991,2.214112588
8/23/1991,-0.640734458
8/26/1991,0.868576889
8/27/1991,-0.547696485
8/28/1991,-0.412749955
8/29/1991,1.142347355
8/30/1991,1.219251952
9/2/1991,0
9/3/1991,-0.044893379
9/4/1991,-2.316705928
9/5/1991,-0.045966445
9/6/1991,-0.877401149
9/9/1991,-0.978800637
9/10/1991,0.374006981
9/11/1991,1.021364496
9/12/1991,-0.695251931
9/13/1991,0.972004876
9/16/1991,0.551218667
9/17/1991,-0.459137629
9/18/1991,0.596468848
9/19/1991,-0.320733379
9/20/1991,1.049998234
9/23/1991,0.769060565
9/24/1991,0.225073244
9/25/1991,-0.631486086
9/26/1991,0.541517569
9/27/1991,0.85145036
9/30/1991,-0.761481843
10/1/1991,-0.676745195
10/2/1991,1.080604842
10/3/1991,1.599323294
10/4/1991,-0.264783915
10/7/1991,1.534781278
10/8/1991,0.173913087
10/9/1991,0.692643462
10/10/1991,-0.779562198
10/11/1991,0.822693534
10/14/1991,1.20018586
10/15/1991,1.731827866
10/16/1991,-0.8832865
10/17/1991,1.175990033
10/18/1991,0.7073048
10/21/1991,-0.373832211
10/22/1991,-2.400620652
10/23/1991,-1.416636698
10/24/1991,1.416636698
10/25/1991,-1.243850478
10/28/1991,0.258620834
10/29/1991,-0.647810514
10/30/1991,0.086617589
10/31/1991,0.776200534
11/1/1991,2.377021933
11/4/1991,-0.12591817
11/5/1991,-0.168137913
11/6/1991,-1.398031666
11/7/1991,-0.684934185
11/8/1991,-1.253528409
11/11/1991,-1.489948685
11/12/1991,-0.35382611
11/13/1991,-1.338110956
11/14/1991,1.205102734
11/15/1991,1.103033465
11/18/1991,-1.815414037
11/19/1991,-2.259472533
11/20/1991,1.316704607
11/21/1991,-1.08844612
11/22/1991,-0.411241155
11/25/1991,1.409434561
11/26/1991,-5.141210862
11/27/1991,1.603051773
11/28/1991,0
11/29/1991,0.420070629
12/2/1991,-1.78576174
12/3/1991,-2.302259959
12/4/1991,0.62878079
12/5/1991,-1.603922598
12/6/1991,-2.73173182
12/9/1991,-2.395018936
12/10/1991,-0.828590965
12/11/1991,1.548018529
12/12/1991,2.027438934
12/13/1991,0.74981606
12/16/1991,-1.555865764
12/17/1991,-1.631856712
12/18/1991,-0.308960081
12/19/1991,-1.4545711
12/20/1991,-4.495138786
12/23/1991,1.628700497
12/24/1991,0.537058219
12/25/1991,0
12/26/1991,-0.214477294
12/27/1991,0.96154587
12/30/1991,-0.96154587
12/31/1991,2.700720141
1/1/1992,0
1/2/1992,1.452307684
1/3/1992,-1.087248608
1/6/1992,0.104058282
1/7/1992,-2.741341931
1/8/1992,-4.202528366
1/9/1992,-0.335008689
1/10/1992,2.048231028
1/13/1992,2.809477057
1/14/1992,-2.045281198
1/15/1992,2.311309554
1/16/1992,0.582783106
1/17/1992,0.946379303
1/20/1992,-1.052087558
1/21/1992,-2.246083727
1/22/1992,1.236242565
1/23/1992,-1.832935412
1/24/1992,1.993063549
1/27/1992,3.098173761
1/28/1992,-1.301085229
1/29/1992,-0.947375507
1/30/1992,0.158520509
1/31/1992,-0.105652413
2/3/1992,0.21119332
2/4/1992,1.517956391
2/5/1992,1.239045279
2/6/1992,-0.102669414
2/7/1992,2.234729869
2/10/1992,-1.111122543
2/11/1992,-1.741847318
2/12/1992,-0.362413029
2/13/1992,2.155034656
2/14/1992,-1.483023856
2/17/1992,0
2/18/1992,-6.822037241
2/19/1992,1.586900606
2/20/1992,0.541419839
2/21/1992,0.43103515
2/24/1992,-1.298719553
2/25/1992,-0.327332534
2/26/1992,0.707871183
2/27/1992,1.77471719
2/28/1992,-0.373832211
3/2/1992,-1.835904697
3/3/1992,1.675262092
3/4/1992,-0.268312477
3/5/1992,-0.215169529
3/6/1992,-0.215633507
3/9/1992,0.591876896
3/10/1992,-0.16107386
3/11/1992,-0.592833857
3/12/1992,1.874218181
3/13/1992,1.578980173
3/16/1992,0
3/17/1992,0.572769074
3/18/1992,-1.148837701
3/19/1992,1.148837701
3/20/1992,-2.577055577
3/23/1992,0.690207147
3/24/1992,0.842997616
3/25/1992,-0.315291906
3/26/1992,1.618411727
3/27/1992,-0.675502699
3/30/1992,0.364299128
3/31/1992,1.187723748
4/1/1992,1.831180364
4/2/1992,-0.302877566
4/3/1992,2.298951822
4/6/1992,0.934356441
4/7/1992,-0.736923011
4/8/1992,1.711114836
4/9/1992,-1.464869944
4/10/1992,0.588525485
4/13/1992,-1.032203807
4/14/1992,-2.147398371
4/15/1992,0.553739145
4/16/1992,1.64305414
4/17/1992,0
4/20/1992,0
4/21/1992,-0.445435035
4/22/1992,-1.247832513
4/23/1992,-0.050238635
4/24/1992,0.701054449
4/27/1992,1.289060983
4/28/1992,-0.098570732
4/29/1992,2.339287957
4/30/1992,0.576370472
5/1/1992,0
5/4/1992,1.190206861
5/5/1992,-1.670284596
5/6/1992,0.04811162
5/7/1992,-0.289017542
5/8/1992,0.57720218
5/11/1992,0.764456661
5/12/1992,-0.190566994
5/13/1992,-1.102864211
5/14/1992,-0.871676221
5/15/1992,0.630305117
5/18/1992,-0.776326073
5/19/1992,-2.01728858
5/20/1992,0.347308709
5/21/1992,2.880355335
5/22/1992,0
5/25/1992,0
5/26/1992,4.791898412
5/27/1992,0.867783477
5/28/1992,-0.136518793
5/29/1992,0.771153742
6/1/1992,-0.271493379
6/2/1992,0.542251668
6/3/1992,1.120334371
6/4/1992,0.400267379
6/5/1992,0.487049889
6/8/1992,-0.976483569
6/9/1992,-0.896063343
6/10/1992,1.163324081
6/11/1992,-0.714288751
6/12/1992,-0.224265624
6/15/1992,0.492722161
6/16/1992,-0.717491867
6/17/1992,0.314536319
6/18/1992,-0.314536319
6/19/1992,-0.315528772
6/22/1992,1.389845282
6/23/1992,1.194968855
6/24/1992,1.267776543
6/25/1992,-1.311780944
6/26/1992,-1.329217621
6/29/1992,-0.671293637
6/30/1992,-1.995531071
7/1/1992,0.320146626
7/2/1992,0.773258345
7/3/1992,0
7/6/1992,-0.956073752
7/7/1992,-1.614053947
7/8/1992,-0.606203768
7/9/1992,0
7/10/1992,-0.656970922
7/13/1992,0.656970922
7/14/1992,0.1402197
7/15/1992,1.437539246
7/16/1992,0.367647473
7/17/1992,-1.153415325
7/20/1992,1.061630096
7/21/1992,0.549451932
7/22/1992,0.410116774
7/23/1992,0.498980396
7/24/1992,-0.6810469
7/27/1992,0.590508189
7/28/1992,-0.226706059
7/29/1992,-0.272727442
7/30/1992,-0.730930618
7/31/1992,0.045840019
8/3/1992,-1.059673588
8/4/1992,-1.728611134
8/5/1992,-0.235904804
8/6/1992,1.127301745
8/7/1992,-0.703072969
8/10/1992,-0.708051105
8/11/1992,-0.570072803
8/12/1992,0.66476978
8/13/1992,0.988941425
8/14/1992,-0.187617316
8/17/1992,0.748366449
8/18/1992,0.325657417
8/19/1992,-0.980171208
8/20/1992,0.32779238
8/21/1992,-0.986618292
8/24/1992,3.114358137
8/25/1992,-1.150760685
8/26/1992,-1.727803897
8/27/1992,-0.472144409
8/28/1992,0.754364728
8/31/1992,0.748716647
9/1/1992,1.204833852
9/2/1992,-0.276752944
9/3/1992,0.138472212
9/4/1992,0.368324542
9/7/1992,0
9/8/1992,0.960446441
9/9/1992,0.090991817
9/10/1992,-0.318834249
9/11/1992,0.318834249
9/14/1992,1.579098907
9/15/1992,-0.944463958
9/16/1992,1.123354882
9/17/1992,-0.717491867
9/18/1992,-1.222564469
9/21/1992,-0.22805027
9/22/1992,-0.549451932
9/23/1992,-0.045924226
9/24/1992,-0.969312921
9/25/1992,-0.278681091
9/28/1992,1.247994011
9/29/1992,-0.506563367
9/30/1992,0.735973883
10/1/1992,0
10/2/1992,0.457248167
10/5/1992,-0.778570455
10/6/1992,0.412939334
10/7/1992,0.182982668
10/8/1992,0.455997142
10/9/1992,0
10/12/1992,1.310753229
10/13/1992,-0.72104864
10/14/1992,0.180750162
10/15/1992,0.94361518
10/16/1992,-0.268696982
10/19/1992,-0.539569654
10/20/1992,-1.361800437
10/21/1992,-1.845070791
10/22/1992,-1.264950106
10/23/1992,-0.472590672
10/26/1992,0.094696977
10/27/1992,-0.521946618
10/28/1992,0.663824154
10/29/1992,-2.149593158
10/30/1992,-0.144962577
11/2/1992,0.434258825
11/3/1992,-0.870411685
11/4/1992,-1.319989833
11/5/1992,1.465585588
11/6/1992,-1.761297977
11/9/1992,1.809782826
11/10/1992,-0.485909605
11/11/1992,-0.390434854
11/12/1992,-1.329086756
11/13/1992,-0.696173871
11/16/1992,1.584191547
11/17/1992,-0.196656897
11/18/1992,-0.59230183
11/19/1992,1.474228174
11/20/1992,-0.685269446
11/23/1992,-1.783991813
11/24/1992,0.299550898
11/25/1992,1.090739619
11/26/1992,0
11/27/1992,0
11/30/1992,-1.891544699
12/1/1992,-1.77444453
12/2/1992,-0.873367997
12/3/1992,-1.560094044
12/4/1992,-0.736457826
12/7/1992,1.154868478
12/8/1992,-2.483615108
12/9/1992,0.905465574
12/10/1992,2.098712916
12/11/1992,-0.886576863
12/14/1992,-0.209753616
12/15/1992,-0.631913635
12/16/1992,2.555549764
12/17/1992,1.279116954
12/18/1992,0.65873053
12/21/1992,0.604231446
12/22/1992,-0.654749254
12/23/1992,0.855351127
12/24/1992,0
12/25/1992,0
12/28/1992,-0.95646337
12/29/1992,-0.812599697
12/30/1992,0.101936808
12/31/1992,-0.767071007
1/1/1993,0
1/4/1993,-2.38972411
1/5/1993,0.576672633
1/6/1993,-0.576672633
1/7/1993,-0.580017445
1/8/1993,-0.105820116
1/11/1993,-0.637283092
1/12/1993,-3.083825652
1/13/1993,1.6349138
1/14/1993,1.075279178
1/15/1993,0.957963686
1/18/1993,0.26448045
1/19/1993,-2.894092661
1/20/1993,-0.272257179
1/21/1993,1.943905703
1/22/1993,-0.32137146
1/25/1993,4.561734538
1/26/1993,0.765896008
1/27/1993,-0.05087764
1/28/1993,3.647668948
1/29/1993,-0.590552897
2/1/1993,0.246487677
2/2/1993,-1.588122708
2/3/1993,0
2/4/1993,1.440303021
2/5/1993,-0.049321826
2/8/1993,-0.991579766
2/9/1993,0.199104098
2/10/1993,0.397022854
2/11/1993,0.44477464
2/12/1993,-1.640603539
2/15/1993,0
2/16/1993,-1.820991138
2/17/1993,-1.491413605
2/18/1993,0.722770312
2/19/1993,1.227009259
2/22/1993,1.962327118
2/23/1993,2.022263736
2/24/1993,-1.030683971
2/25/1993,1.760436662
2/26/1993,-0.534630678
3/1/1993,0.43763746
3/2/1993,-0.632759473
3/3/1993,-0.146591768
3/4/1993,2.891767764
3/5/1993,-1.002634324
3/8/1993,-1.01278898
3/9/1993,0.338737319
3/10/1993,-1.410872345
3/11/1993,-1.480777304
3/12/1993,1.333682401
3/15/1993,-1.035767583
3/16/1993,-0.646607575
3/17/1993,0.448096344
3/18/1993,0.791691419
3/19/1993,-1.239787762
3/22/1993,-2.629069523
3/23/1993,2.279156644
3/24/1993,-0.050087654
3/25/1993,0.74869329
3/26/1993,1.480777304
3/29/1993,-0.7376478
3/30/1993,0
3/31/1993,0.884526651
4/1/1993,0.43934657
4/2/1993,0.631223266
4/5/1993,-0.387973329
4/6/1993,-1.27141077
4/7/1993,0.098376791
4/8/1993,-0.64118592
4/9/1993,0
4/12/1993,1.033728132
4/13/1993,-0.687963401
4/14/1993,0.491884907
4/15/1993,-0.887142339
4/16/1993,-0.546042558
4/19/1993,-0.499003031
4/20/1993,0.24981277
4/21/1993,-0.2998503
4/22/1993,-1.006044703
4/23/1993,0.755480803
4/26/1993,-0.553460532
4/27/1993,1.899107551
4/28/1993,0
4/29/1993,2.106372268
4/30/1993,-0.437212258
5/3/1993,0.194552591
5/4/1993,-0.878482956
5/5/1993,0.293685967
5/6/1993,0.146520173
5/7/1993,-0.293255342
5/10/1993,-0.048959609
5/11/1993,-0.196078494
5/12/1993,-0.936659547
5/13/1993,-1.950549462
5/14/1993,-1.475478307
5/17/1993,0
5/18/1993,-0.978632585
5/19/1993,-0.883811316
5/20/1993,2.118394898
5/21/1993,0.204290163
5/24/1993,-0.871130285
5/25/1993,1.633522796
5/26/1993,0.857076081
5/27/1993,0.65049016
5/28/1993,-0.049887754
5/31/1993,0
6/1/1993,0.795232819
6/2/1993,-0.745345065
6/3/1993,-1.406351657
6/4/1993,0.101112243
6/7/1993,-0.964719338
6/8/1993,0.254777208
6/9/1993,0.05087764
6/10/1993,-2.003663229
6/11/1993,-1.46369576
6/14/1993,-0.475060276
6/15/1993,-1.600034135
6/16/1993,1.441177866
6/17/1993,-0.904983552
6/18/1993,0.053461643
6/21/1993,-0.428495567
6/22/1993,-1.514361011
6/23/1993,0.489264363
6/24/1993,-0.434783294
6/25/1993,2.527695748
6/28/1993,0.318133884
6/29/1993,0.527984331
6/30/1993,-0.899239067
7/1/1993,-2.039791603
7/2/1993,-2.804693051
7/5/1993,0
7/6/1993,1.987917479
7/7/1993,-1.265491441
7/8/1993,-1.506304631
7/9/1993,0.728090587
7/12/1993,1.109889307
7/13/1993,-0.387061584
7/14/1993,-3.495282525
7/15/1993,1.706526055
7/16/1993,-2.512982039
7/19/1993,2.230575751
7/20/1993,-2.752467339
7/21/1993,2.298951822
7/22/1993,-0.170599985
7/23/1993,0.567538413
7/26/1993,0
7/27/1993,0
7/28/1993,0
7/29/1993,0
7/30/1993,0
8/2/1993,0
8/3/1993,0
8/4/1993,0
8/5/1993,0
8/6/1993,-2.116178483
8/9/1993,1.605539075
8/10/1993,0
8/11/1993,1.636143691
8/12/1993,1.6098044
8/13/1993,-0.110192849
8/16/1993,-1.667631754
8/17/1993,0.614698778
8/18/1993,-1.515605772
8/19/1993,-0.226500663
8/20/1993,2.519024883
8/23/1993,1.807773142
8/24/1993,-0.21739139
8/25/1993,0.380125356
8/26/1993,-0.271370587
8/27/1993,2.256946954
8/30/1993,-1.014694954
8/31/1993,-2.115619997
9/1/1993,-1.76995771
9/2/1993,0.278629325
9/3/1993,-1.400975562
9/6/1993,0
9/7/1993,-3.327903201
9/8/1993,-0.820156911
9/9/1993,-0.176626481
9/10/1993,-1.364601418
9/13/1993,1.423511582
9/14/1993,-0.235849166
9/15/1993,-0.532703243
9/16/1993,0
9/17/1993,1.472780671
9/20/1993,3.33555937
9/21/1993,2.458224341
9/22/1993,-3.310260168
9/23/1993,-0.057061342
9/24/1993,0
9/27/1993,0
9/28/1993,3.09100191
9/29/1993,3.587341185
9/30/1993,-0.053404541
10/1/1993,-0.481928644
10/4/1993,-1.242252
10/5/1993,0.162910707
10/6/1993,0
10/7/1993,0.325027372
10/8/1993,0.21609949
10/11/1993,1.233590328
10/12/1993,-0.320341972
10/13/1993,-0.267737777
10/14/1993,-0.807541401
10/15/1993,-1.415374744
10/18/1993,-0.604895988
10/19/1993,-0.497651013
10/20/1993,1.157356539
10/21/1993,0.1642486
10/22/1993,-1.989015848
10/25/1993,-3.174869831
10/26/1993,1.088524068
10/27/1993,0.624824526
10/28/1993,-2.059569367
10/29/1993,-1.925942226
11/1/1993,3.075380168
11/2/1993,-2.722438625
11/3/1993,2.550862947
11/4/1993,-0.516500431
11/5/1993,-1.682662271
11/8/1993,-2.368375945
11/9/1993,0.119760493
11/10/1993,-1.022565301
11/11/1993,2.212347331
11/12/1993,-1.129955525
11/15/1993,0.358209338
11/16/1993,-0.537796337
11/17/1993,2.309845069
11/18/1993,-2.42974916
11/19/1993,-0.722459494
11/22/1993,0.722459494
11/23/1993,-1.693930401
11/24/1993,-4.110167569
11/25/1993,0
11/26/1993,-1.279607991
11/29/1993,-1.492080876
11/30/1993,0.391389932
12/1/1993,0.584227562
12/2/1993,-3.423639179
12/3/1993,0.667559221
12/6/1993,-3.108358356
12/7/1993,-0.274914262
12/8/1993,0.549074818
12/9/1993,0.27341097
12/10/1993,2.627298306
12/13/1993,-3.65646691
12/14/1993,-0.207110878
12/15/1993,-0.554401974
12/16/1993,-1.258757879
12/17/1993,-1.63182053
12/20/1993,1.56142278
12/21/1993,0.841519693
12/22/1993,2.004906423
12/23/1993,-0.893783881
12/24/1993,0
12/27/1993,-2.730306105
12/28/1993,0.141843995
12/29/1993,2.381064869
12/30/1993,-1.815692339
12/31/1993,0
1/3/1994,2.298951822
1/4/1994,0.959568706
1/5/1994,4.273013194
1/6/1994,0.391389932
1/7/1994,-0.195503484
1/10/1994,-4.537135742
1/11/1994,2.027096437
1/12/1994,-4.026473622
1/13/1994,1.383147915
1/14/1994,1.702458551
1/17/1994,2.269790368
1/18/1994,-1.529793718
1/19/1994,2.187690828
1/20/1994,-1.986820322
1/21/1994,-0.671143459
1/24/1994,1.603240753
1/25/1994,1.120275308
1/26/1994,1.560499807
1/27/1994,-0.129115576
1/28/1994,-0.713131061
1/31/1994,-0.849400729
2/1/1994,4.302429209
