roilf	roilf1
0.28645107	3.740938844
3.301124955	0.28645107
2.17181636	3.301124955
-1.491479085	2.17181636
-0.680337275	-1.491479085
-4.896545628	-0.680337275
0.309537875	-4.896545628
-4.040356427	0.309537875
2.384850705	-4.040356427
-2.828310411	2.384850705
1.26469617	-2.828310411
1.386710018	1.26469617
0.255427981	1.386710018
2.077946404	0.255427981
0.076849187	2.077946404
-3.160622038	0.076849187
-3.85945465	-3.160622038
0.267462355	-3.85945465
-0.123355279	0.267462355
0.737859466	-0.123355279
-3.575521177	0.737859466
-0.700863015	-3.575521177
-0.256082086	-0.700863015
4.919708177	-0.256082086
1.032084442	4.919708177
2.603226983	1.032084442
0.058829299	2.603226983
1.633324274	0.058829299
0	1.633324274
0.231169434	0
4.936725373	0.231169434
-1.792526976	4.936725373
2.576987808	-1.792526976
-0.986129248	2.576987808
-1.348750238	-0.986129248
-2.295491196	-1.348750238
3.258105071	-2.295491196
-1.372679687	3.258105071
3.811381071	-1.372679687
-1.120966357	3.811381071
1.031030206	-1.120966357
1.801207858	1.031030206
3.285823631	1.801207858
1.52752461	3.285823631
-0.794795763	1.52752461
-1.384755865	-0.794795763
2.263733803	-1.384755865
0.704346363	2.263733803
1.162996993	0.704346363
-3.941894886	1.162996993
-1.628305507	-3.941894886
-1.336166152	-1.628305507
3.905051487	-1.336166152
0	3.905051487
1.419662173	0
2.796575067	1.419662173
-0.901571552	2.796575067
-1.827900677	-0.901571552
-1.197821154	-1.827900677
2.844428004	-1.197821154
-1.011365663	2.844428004
-3.752243932	-1.011365663
0.500475633	-3.752243932
-1.334392904	0.500475633
0.243945059	-1.334392904
-1.296217133	0.243945059
0.720249051	-1.296217133
2.625820236	0.720249051
0.594986881	2.625820236
0.338409798	0.594986881
-0.152142705	0.338409798
1.394394705	-0.152142705
1.04556591	1.394394705
1.637501793	1.04556591
0.518387683	1.637501793
-1.678247128	0.518387683
0.850790472	-1.678247128
1.503787736	0.850790472
2.582321708	1.503787736
-1.369992296	2.582321708
2.860240303	-1.369992296
1.377221462	2.860240303
1.598104266	1.377221462
-0.886357489	1.598104266
-0.287117689	-0.886357489
-4.377100161	-0.287117689
0.031615555	-4.377100161
3.234615691	0.031615555
0.152905229	3.234615691
0.396462855	0.152905229
2.420624841	0.396462855
0.252206943	2.420624841
-2.035693707	0.252206943
1.605074584	-2.035693707
3.810401845	1.605074584
-1.254070489	3.810401845
0.765844362	-1.254070489
-2.773090714	0.765844362
0	-2.773090714
-2.411559987	0
-2.440081163	-2.411559987
0.186248696	-2.440081163
-0.637787026	0.186248696
-1.161526165	-0.637787026
-0.363780551	-1.161526165
3.089169199	-0.363780551
-0.5237227	3.089169199
-2.739897419	-0.5237227
6.736191257	-2.739897419
-1.736310646	6.736191257
0.856954805	-1.736310646
-0.450113288	0.856954805
-3.535451234	-0.450113288
2.507630819	-3.535451234
-1.146013001	2.507630819
1.948014727	-1.146013001
0.660960796	1.948014727
-0.826885866	0.660960796
-1.169248762	-0.826885866
-2.427266107	-1.169248762
-1.752353626	-2.427266107
-2.303766807	-1.752353626
0.779224722	-2.303766807
-0.064703982	0.779224722
2.760887081	-0.064703982
0.924409246	2.760887081
-1.635256565	0.924409246
-0.715936556	-1.635256565
2.724792559	-0.715936556
-1.818802097	2.724792559
-1.257878221	-1.818802097
-2.235997239	-1.257878221
-0.657572647	-2.235997239
-0.512609638	-0.657572647
3.454237195	-0.512609638
-2.892159339	3.454237195
0.70636844	-2.892159339
0.212574686	0.70636844
-2.413739269	0.212574686
0.150489118	-2.413739269
-0.167224119	0.150489118
3.341049668	-0.167224119
-1.961488189	3.341049668
-1.849282188	-1.961488189
0.402752684	-1.849282188
-1.314921171	0.402752684
-1.936152317	-1.314921171
-0.46822248	-1.936152317
0.277729739	-0.46822248
-1.23835192	0.277729739
1.567157269	-1.23835192
-2.696713932	1.567157269
-0.355619151	-2.696713932
2.740860258	-0.355619151
1.956472222	2.740860258
-0.221182566	1.956472222
0	-0.221182566
0	0
-2.326287378	0
-1.510655814	-2.326287378
1.440896481	-1.510655814
1.986419923	1.440896481
1.443271508	1.986419923
0.989691883	1.443271508
0.050062579	0.989691883
-1.225361534	0.050062579
2.419405572	-1.225361534
-2.115864023	2.419405572
3.165398091	-2.115864023
0.114127346	3.165398091
-0.850929697	0.114127346
-1.423393777	-0.850929697
-3.270092307	-1.423393777
-1.247849814	-3.270092307
1.109966304	-1.247849814
0.995374616	1.109966304
-0.479288833	0.995374616
0.257047524	-0.479288833
0	0.257047524
-0.463162334	0
2.814221998	-0.463162334
0.83236705	2.814221998
1.186566328	0.83236705
0	1.186566328
3.382509615	0
0.442478598	3.382509615
-0.998344398	0.442478598
2.236313668	-0.998344398
-1.111905591	2.236313668
-0.204934256	-1.111905591
0.89545803	-0.204934256
0	0.89545803
-0.031284217	0
0	-0.031284217
3.670841392	0
-0.878527311	3.670841392
1.659663925	-0.878527311
2.248948165	1.659663925
-0.366435001	2.248948165
-1.538947212	-0.366435001
-1.820831285	-1.538947212
0.620696868	-1.820831285
2.238565347	0.620696868
0.866951283	2.238565347
-0.631102117	0.866951283
-2.022674549	-0.631102117
-2.86517618	-2.022674549
1.061140292	-2.86517618
-0.398529038	1.061140292
-3.151586887	-0.398529038
-0.859604147	-3.151586887
0.111847899	-0.859604147
-1.253431162	0.111847899
-0.974983349	-1.253431162
-2.764847915	-0.974983349
-3.276184493	-2.764847915
1.395251297	-3.276184493
2.399979987	1.395251297
0	2.399979987
2.016930663	0
-0.147408101	2.016930663
-0.773348157	-0.147408101
3.840082999	-0.773348157
-3.083126941	3.840082999
0.669882417	-3.083126941
0.907770863	0.669882417
2.218235053	0.907770863
0.488074652	2.218235053
-1.998797508	0.488074652
-1.338837645	-1.998797508
-2.565930248	-1.338837645
0.746953427	-2.565930248
-0.846970105	0.746953427
2.974013647	-0.846970105
2.130295984	2.974013647
-1.484820127	2.130295984
2.24263872	-1.484820127
-1.282170315	2.24263872
-3.815707637	-1.282170315
0.247954503	-3.815707637
1.961808871	0.247954503
3.405803395	1.961808871
0.546151003	3.405803395
-0.155739013	0.546151003
2.933482248	-0.155739013
0.573499912	2.933482248
1.047913781	0.573499912
-0.777399639	1.047913781
0.164954675	-0.777399639
-0.767094083	0.164954675
1.260331761	-0.767094083
1.288811262	1.260331761
-0.812832377	1.288811262
1.983463246	-0.812832377
0.348533609	1.983463246
-0.523257008	0.348533609
1.014942742	-0.523257008
0	1.014942742
1.545979832	0
1.340408076	1.545979832
1.142710316	1.340408076
-0.305301375	1.142710316
4.378078186	-0.305301375
-2.478241308	4.378078186
-0.615554915	-2.478241308
-1.312082907	-0.615554915
-1.343617134	-1.312082907
1.274080938	-1.343617134
2.500473728	1.274080938
1.227174729	2.500473728
-3.172708076	1.227174729
-3.290973409	-3.172708076
0.356811911	-3.290973409
-0.600173279	0.356811911
1.310000223	-0.600173279
2.016592633	1.310000223
1.636337646	2.016592633
-1.761190266	1.636337646
-3.719057096	-1.761190266
0.172736476	-3.719057096
-1.215468589	0.172736476
1.100344097	-1.215468589
-1.33354636	1.100344097
1.016268909	-1.33354636
3.589292306	1.016268909
-2.683397837	3.589292306
2.068355362	-2.683397837
0.070081999	2.068355362
0	0.070081999
0.920508592	0
-1.032663377	0.920508592
-1.341543808	-1.032663377
2.789835382	-1.341543808
0.372594097	2.789835382
-0.137835997	0.372594097
-2.344511518	-0.137835997
-0.665866312	-2.344511518
1.803119707	-0.665866312
-1.788906076	1.803119707
-2.591564558	-1.788906076
0.84241602	-2.591564558
0.519331808	0.84241602
0.54527327	0.519331808
-1.296287776	0.54527327
-0.058004642	-1.296287776
1.996188923	-0.058004642
0.722536259	1.996188923
0.042339991	0.722536259
1.303726323	0.042339991
0.166991411	1.303726323
0.374714199	0.166991411
1.82559459	0.374714199
0.556122152	1.82559459
0	0.556122152
0	0
1.689954382	0
-0.066520324	1.689954382
-1.407246972	-0.066520324
-0.649968436	-1.407246972
0.744403519	-0.649968436
1.059630329	0.744403519
2.308048382	1.059630329
0.429324799	2.308048382
-2.271482156	0.429324799
-2.365065893	-2.271482156
-1.203844908	-2.365065893
0.576370472	-1.203844908
1.830435486	0.576370472
0.829547171	1.830435486
-1.747356286	0.829547171
0.257295829	-1.747356286
0.808194054	0.257295829
-1.759417424	0.808194054
1.571422203	-1.759417424
0.683145112	1.571422203
1.194281711	0.683145112
-0.462749553	1.194281711
-0.931973195	-0.462749553
2.926266527	-0.931973195
-0.874165655	2.926266527
0.052404036	-0.874165655
-3.126293846	0.052404036
0.47185797	-3.126293846
-1.10901867	0.47185797
-0.654934801	-1.10901867
-1.60069652	-0.654934801
-2.578515523	-1.60069652
1.529774875	-2.578515523
1.824690225	1.529774875
0.248139085	1.824690225
-1.205084187	0.248139085
0.832644278	-1.205084187
0.207082286	0.832644278
-2.655270586	0.207082286
-1.282799803	-2.655270586
0.457994217	-1.282799803
0.327892517	0.457994217
-1.534630333	0.327892517
0	-1.534630333
-0.856380878	0
-1.616493685	-0.856380878
-0.267022856	-1.616493685
-1.602190446	-0.267022856
-0.970734151	-1.602190446
-2.860208887	-0.970734151
0.328818898	-2.860208887
-1.179351667	0.328818898
0.173844374	-1.179351667
0.739403982	0.173844374
-3.411776789	0.739403982
-1.965343311	-3.411776789
1.851753035	-1.965343311
-1.70300497	1.851753035
1.475436601	-1.70300497
-0.718605085	1.475436601
3.146181895	-0.718605085
-0.318167624	3.146181895
0.238720572	-0.318167624
-3.033958703	0.238720572
-3.926659328	-3.033958703
1.236360909	-3.926659328
1.03818749	1.236360909
-0.450789644	1.03818749
0.334113241	-0.450789644
-2.430909708	0.334113241
-1.601963463	-2.430909708
0.467735803	-1.601963463
1.219632055	0.467735803
2.312144179	1.219632055
-1.699376304	2.312144179
-2.196005213	-1.699376304
1.463650752	-2.196005213
-2.913837781	1.463650752
3.442353205	-2.913837781
0.914021258	3.442353205
3.39577141	0.914021258
-1.708320125	3.39577141
0.644044832	-1.708320125
-4.013635857	0.644044832
0.631994588	-4.013635857
-0.034059946	0.631994588
-1.423816831	-0.034059946
2.153561266	-1.423816831
1.477032559	2.153561266
-1.832754116	1.477032559
1.515690855	-1.832754116
2.198617366	1.515690855
-2.60056063	2.198617366
-1.709443336	-2.60056063
-0.513436007	-1.709443336
0.820236998	-0.513436007
-4.347754824	0.820236998
-0.803073826	-4.347754824
5.21887901	-0.803073826
2.303203433	5.21887901
-1.557689983	2.303203433
0	-1.557689983
0	0
1.80667343	0
1.104619261	1.80667343
2.381643555	1.104619261
1.066974052	2.381643555
0.474084327	1.066974052
-1.573084	0.474084327
-0.016016657	-1.573084
-0.385171396	-0.016016657
0.481232883	-0.385171396
-0.738840496	0.481232883
-1.314420547	-0.738840496
-0.327225423	-1.314420547
0.571943711	-0.327225423
1.840542754	0.571943711
1.46103917	1.840542754
-1.942117712	1.46103917
1.499709027	-1.942117712
0.898563625	1.499709027
-1.677519952	0.898563625
-0.399776658	-1.677519952
0	-0.399776658
-2.121365277	0
-1.251663245	-2.121365277
0.314387617	-1.251663245
0.855409065	0.314387617
0	0.855409065
0	0
-4.574811286	0
-4.794175874	-4.574811286
1.28688103	-4.794175874
-0.391459575	1.28688103
-0.805517647	-0.391459575
-2.954801869	-0.805517647
-4.042098892	-2.954801869
2.116985706	-4.042098892
0	2.116985706
-3.416839103	0
1.991365949	-3.416839103
-3.427126674	1.991365949
2.947417416	-3.427126674
-1.66799833	2.947417416
7.368878453	-1.66799833
0.597773721	7.368878453
-2.080366998	0.597773721
2.170627858	-2.080366998
-2.577132483	2.170627858
5.335559889	-2.577132483
2.032908164	5.335559889
-1.455327141	2.032908164
2.957574579	-1.455327141
-0.475544374	2.957574579
0.238054865	-0.475544374
-2.00710057	0.238054865
3.406904184	-2.00710057
0.301003572	3.406904184
-3.534777518	0.301003572
2.139210522	-3.534777518
-1.811086577	2.139210522
-0.017242866	-1.811086577
2.385528014	-0.017242866
0	2.385528014
-2.247668264	0
3.386136948	-2.247668264
1.454330707	3.386136948
0.311246054	1.454330707
0.408063898	0.311246054
0.113960126	0.408063898
0.535498237	0.113960126
0.339284597	0.535498237
-0.582337459	0.339284597
-2.580046159	-0.582337459
1.026839099	-2.580046159
1.844799686	1.026839099
-0.291592625	1.844799686
-2.613346193	-0.291592625
-1.916669299	-2.613346193
-1.677547043	-1.916669299
0.396244812	-1.677547043
-1.054369806	0.396244812
-0.767490249	-1.054369806
-0.914694152	-0.767490249
0.247088018	-0.914694152
4.952017389	0.247088018
3.429849799	4.952017389
0.951850374	3.429849799
1.006478662	0.951850374
0.031786396	1.006478662
1.810930522	0.031786396
2.997688145	1.810930522
-0.242608155	2.997688145
0.106213499	-0.242608155
-1.991182343	0.106213499
-0.403038834	-1.991182343
-0.1554485	-0.403038834
0	-0.1554485
-4.404877765	0
0.615885253	-4.404877765
0.193704661	0.615885253
2.924092012	0.193704661
-0.345152523	2.924092012
-0.031436655	-0.345152523
-0.804992114	-0.031436655
0.047532283	-0.804992114
-2.080740881	0.047532283
2.475967069	-2.080740881
3.883833066	2.475967069
-2.00819196	3.883833066
1.932279104	-2.00819196
-1.191763532	1.932279104
2.129034188	-1.191763532
-1.134914202	2.129034188
-2.01374878	-1.134914202
-1.124309157	-2.01374878
-0.772448075	-1.124309157
-2.014134584	-0.772448075
-0.745546403	-2.014134584
1.276991409	-0.745546403
-1.146931238	1.276991409
0.421531104	-1.146931238
0.901922687	0.421531104
0.144196132	0.901922687
1.130315306	0.144196132
-0.9863268	1.130315306
3.626486397	-0.9863268
0.12326658	3.626486397
2.027353943	0.12326658
-1.981168121	2.027353943
1.223818242	-1.981168121
-2.447217163	1.223818242
1.576783325	-2.447217163
0	1.576783325
-3.194662014	0
0.536956439	-3.194662014
0.815690797	0.536956439
1.65779612	0.815690797
1.721422659	1.65779612
-0.910338558	1.721422659
0.532037433	-0.910338558
1.459879942	0.532037433
-3.29591683	1.459879942
1.851196443	-3.29591683
-0.944265316	1.851196443
1.38289568	-0.944265316
2.076095775	1.38289568
0.516035056	2.076095775
1.590229732	0.516035056
0.014472827	1.590229732
-1.325680424	0.014472827
0.672320568	-1.325680424
0.711230228	0.672320568
0.057836902	0.711230228
-2.059218436	0.057836902
1.75520083	-2.059218436
0.866181249	1.75520083
1.582920752	0.866181249
0.578403249	1.582920752
0.449123562	0.578403249
0	0.449123562
0.558582656	0
1.382956628	0.558582656
-0.855177626	1.382956628
0.855177626	-0.855177626
-0.34395026	0.855177626
-0.082724395	-0.34395026
1.953213771	-0.082724395
0.297136901	1.953213771
-0.175474163	0.297136901
1.381923112	-0.175474163
1.152559622	1.381923112
-0.462077527	1.152559622
-0.903900877	-0.462077527
-1.791897053	-0.903900877
3.105174533	-1.791897053
-1.233192052	3.105174533
2.724390384	-1.233192052
-0.246993951	2.724390384
1.780232773	-0.246993951
-2.171469579	1.780232773
0.430276431	-2.171469579
-1.811786464	0.430276431
-4.636861518	-1.811786464
0.498339902	-4.636861518
-0.373521912	0.498339902
-0.779188581	-0.373521912
-0.167761818	-0.779188581
0.209658334	-0.167761818
1.055565357	0.209658334
1.303978397	1.055565357
-3.228992506	1.303978397
1.370842561	-3.228992506
-1.201971145	1.370842561
-2.34735865	-1.201971145
-0.302746573	-2.34735865
0.819617788	-0.302746573
1.788296308	0.819617788
1.230268558	1.788296308
-0.334029538	1.230268558
2.451238125	-0.334029538
-0.204262344	2.451238125
0.922665976	-0.204262344
0	0.922665976
1.394872401	0
0.862017141	1.394872401
0.749855516	0.862017141
0.522877008	0.749855516
1.02471874	0.522877008
0.950430992	1.02471874
2.124779569	0.950430992
0.225000095	2.124779569
-1.243812756	0.225000095
1.841349702	-1.243812756
1.159934032	1.841349702
0.513951205	1.159934032
1.682339224	0.513951205
-2.061428642	1.682339224
-0.824264985	-2.061428642
-1.769737115	-0.824264985
0.963531198	-1.769737115
3.162415756	0.963531198
-1.482949262	3.162415756
-1.754214224	-1.482949262
-0.237070421	-1.754214224
-0.137508616	-0.237070421
1.859019952	-0.137508616
-0.270503054	1.859019952
-2.746053727	-0.270503054
1.557037986	-2.746053727
1.287465171	1.557037986
2.165798245	1.287465171
0.731549704	2.165798245
2.873828676	0.731549704
1.703736388	2.873828676
-0.239986402	1.703736388
2.34080909	-0.239986402
-0.977151595	2.34080909
-1.180758496	-0.977151595
-2.65015799	-1.180758496
2.12341911	-2.65015799
3.785088019	2.12341911
1.535791485	3.785088019
1.801656155	1.535791485
-3.425923646	1.801656155
4.489424045	-3.425923646
-1.106276573	4.489424045
2.576428013	-1.106276573
-2.053676516	2.576428013
2.853140878	-2.053676516
-0.34184526	2.853140878
-0.948763829	-0.34184526
0.896866998	-0.948763829
-1.780711136	0.896866998
-3.714297461	-1.780711136
3.152587542	-3.714297461
-0.703927821	3.152587542
1.771647675	-0.703927821
-0.484874988	1.771647675
3.51933346	-0.484874988
-0.757734529	3.51933346
0	-0.757734529
0.910631964	0
-0.490096958	0.910631964
-3.414864393	-0.490096958
-4.107797588	-3.414864393
0.429445135	-4.107797588
-2.559676806	0.429445135
0.674084116	-2.559676806
-1.114688117	0.674084116
-0.944208141	-1.114688117
3.083746489	-0.944208141
-2.184838462	3.083746489
-0.476894284	-2.184838462
2.428722932	-0.476894284
4.740326747	2.428722932
-2.293285242	4.740326747
-1.068013639	-2.293285242
-0.703686246	-1.068013639
-0.15459367	-0.703686246
0.825405005	-0.15459367
-0.197476751	0.825405005
2.440865334	-0.197476751
0.874952231	2.440865334
0	0.874952231
1.935883707	0
0.67501165	1.935883707
-0.643756766	0.67501165
-0.020835504	-0.643756766
0	-0.020835504
3.722311122	0
-0.442656658	3.722311122
-1.28876917	-0.442656658
-2.922487781	-1.28876917
1.295598522	-2.922487781
-0.687502708	1.295598522
-2.069986255	-0.687502708
-1.094431525	-2.069986255
1.615958969	-1.094431525
-2.471915222	1.615958969
-1.160131212	-2.471915222
-0.784664467	-1.160131212
0.486995982	-0.784664467
0	0.486995982
-0.798141916	0
-3.234844371	-0.798141916
2.743936323	-3.234844371
1.443507188	2.743936323
0.308200574	1.443507188
0.711824722	0.308200574
0.75012582	0.711824722
-0.630162885	0.75012582
-3.088065643	-0.630162885
1.184503736	-3.088065643
-1.804678245	1.184503736
-1.446906473	-1.804678245
1.107001319	-1.446906473
4.069941295	1.107001319
1.963809334	4.069941295
-0.869244085	1.963809334
0.526741342	-0.869244085
2.320879884	0.526741342
0.041893591	2.320879884
0	0.041893591
4.61439335	0
0.727275933	4.61439335
-2.523127263	0.727275933
0.588714652	-2.523127263
0.424157372	0.588714652
1.649130373	0.424157372
-1.236800126	1.649130373
2.917677171	-1.236800126
-0.733750785	2.917677171
0.597192044	-0.733750785
-2.901624569	0.597192044
4.901981166	-2.901624569
0.904811164	4.901981166
-0.303865014	0.904811164
2.581697012	-0.303865014
0.78467977	2.581697012
1.070115851	0.78467977
0.37230463	1.070115851
-0.108823807	0.37230463
-4.197197649	-0.108823807
3.477802842	-4.197197649
-4.619802311	3.477802842
-2.559271128	-4.619802311
0	-2.559271128
-0.96695376	0
0.356294914	-0.96695376
4.519888682	0.356294914
1.573950424	4.519888682
-1.838700957	1.573950424
-3.900108191	-1.838700957
-0.592418794	-3.900108191
3.741751303	-0.592418794
-0.958504415	3.741751303
2.285160848	-0.958504415
2.656667482	2.285160848
-0.542305663	2.656667482
2.16081708	-0.542305663
-0.687847766	2.16081708
0.027241771	-0.687847766
1.460143111	0.027241771
1.800092942	1.460143111
0.996860301	1.800092942
-0.060925194	0.996860301
1.580685038	-0.060925194
0.674726051	1.580685038
1.595980678	0.674726051
-0.900414212	1.595980678
-1.911647222	-0.900414212
2.097442394	-1.911647222
0.193872021	2.097442394
-2.662500477	0.193872021
-1.894508624	-2.662500477
-0.831936828	-1.894508624
3.321403016	-0.831936828
3.089669774	3.321403016
1.546699706	3.089669774
1.377533296	1.546699706
0.129439384	1.377533296
1.818596085	0.129439384
-1.382971001	1.818596085
1.255865804	-1.382971001
-1.263915714	1.255865804
-0.080534755	-1.263915714
1.733201008	-0.080534755
0.599986011	1.733201008
1.577418308	0.599986011
3.127161467	1.577418308
-1.788061881	3.127161467
1.049439289	-1.788061881
0	1.049439289
-2.559134449	0
1.677736752	-2.559134449
-3.42358295	1.677736752
0.574872631	-3.42358295
0.321430248	0.574872631
-2.73750581	0.321430248
-1.630140311	-2.73750581
4.391124893	-1.630140311
8.077080097	4.391124893
-3.071075753	8.077080097
-2.288739519	-3.071075753
3.788416722	-2.288739519
0.263620539	3.788416722
-1.384410918	0.263620539
-0.185549465	-1.384410918
-0.446728462	-0.185549465
1.972800321	-0.446728462
-3.537094835	1.972800321
2.018451569	-3.537094835
1.56253179	2.018451569
0.189961334	1.56253179
-1.804504866	0.189961334
3.713180506	-1.804504866
0.40736165	3.713180506
-0.149887612	0.40736165
0.690467917	-0.149887612
1.827561936	0.690467917
1.190902394	1.827561936
0	1.190902394
-2.73511782	0
-3.843160674	-2.73511782
0.007350509	-3.843160674
4.033676105	0.007350509
2.392608814	4.033676105
0.068903744	2.392608814
-4.53726739	0.068903744
-3.029426075	-4.53726739
-4.024947394	-3.029426075
-0.31762044	-4.024947394
1.662088124	-0.31762044
-2.38630575	1.662088124
-2.781589058	-2.38630575
0.840240209	-2.781589058
-1.793012859	0.840240209
1.18554556	-1.793012859
-2.057419081	1.18554556
3.679721062	-2.057419081
-2.144790208	3.679721062
0.81868986	-2.144790208
-2.994016992	0.81868986
-1.862220245	-2.994016992
-0.496320682	-1.862220245
1.207055728	-0.496320682
-4.09886473	1.207055728
-0.653170186	-4.09886473
-1.266173603	-0.653170186
2.611388073	-1.266173603
-0.857111	2.611388073
-1.084021455	-0.857111
-0.794215258	-1.084021455
1.460008344	-0.794215258
0.392140279	1.460008344
5.251884332	0.392140279
-5.591650308	5.251884332
0.452765249	-5.591650308
1.002687975	0.452765249
1.603993095	1.002687975
-2.190555633	1.603993095
-0.112529767	-2.190555633
0	-0.112529767
-5.10836288	0
-0.328677371	-5.10836288
-1.344155756	-0.328677371
-1.550563477	-1.344155756
0.103495328	-1.550563477
-2.939142862	0.103495328
-0.660709749	-2.939142862
-1.681042289	-0.660709749
0.30685498	-1.681042289
-5.557832266	0.30685498
-4.881628508	-5.557832266
6.385260301	-4.881628508
0.738313444	6.385260301
6.59231873	0.738313444
14.5463744	6.59231873
-12.59518539	14.5463744
-0.828864122	-12.59518539
2.142772042	-0.828864122
-1.051612688	2.142772042
-10.36053184	-1.051612688
4.335484309	-10.36053184
-2.118872262	4.335484309
-4.738548794	-2.118872262
-0.095821141	-4.738548794
-6.684198161	-0.095821141
2.53007255	-6.684198161
-1.240170076	2.53007255
-2.689007865	-1.240170076
-10.83290781	-2.689007865
4.39368295	-10.83290781
-3.203878087	4.39368295
-5.341741195	-3.203878087
-6.498580835	-5.341741195
2.823052682	-6.498580835
3.285716516	2.823052682
-4.630839782	3.285716516
-6.017508259	-4.630839782
1.61976942	-6.017508259
-5.592790042	1.61976942
-1.460338427	-5.592790042
-0.778090468	-1.460338427
7.328779577	-0.778090468
-2.307910019	7.328779577
2.7661179	-2.307910019
-5.923383303	2.7661179
9.856230756	-5.923383303
-7.704611494	9.856230756
-7.189579014	-7.704611494
0.443314083	-7.189579014
2.219613197	0.443314083
-5.061043868	2.219613197
-5.491032055	-5.061043868
3.636764417	-5.491032055
-2.081962778	3.636764417
-3.732909526	-2.081962778
-1.024336741	-3.732909526
-1.425818063	-1.024336741
-7.752815454	-1.425818063
0.622804625	-7.752815454
8.757867716	0.622804625
-7.089507271	8.757867716
6.979354882	-7.089507271
0	6.979354882
-0.018370534	0
-9.939715322	-0.018370534
-4.822214371	-9.939715322
-0.362667064	-4.822214371
-6.900813738	-0.362667064
-6.773421808	-6.900813738
6.864975946	-6.773421808
-3.824201127	6.864975946
3.388570495	-3.824201127
9.756365486	3.388570495
-3.607435509	9.756365486
-3.89960193	-3.607435509
-2.065673267	-3.89960193
-8.467882012	-2.065673267
-10.07668778	-8.467882012
-6.708178563	-10.07668778
16.40972522	-6.708178563
-2.357822498	16.40972522
-9.775030174	-2.357822498
0	-9.775030174
6.462691893	0
5.945401789	6.462691893
-2.504874796	5.945401789
13.34032778	-2.504874796
0	13.34032778
3.827165998	0
5.192969089	3.827165998
-0.472328633	5.192969089
-13.06536928	-0.472328633
-2.205710197	-13.06536928
-2.108402347	-2.205710197
-8.267904776	-2.108402347
0.50418045	-8.267904776
-1.332287226	0.50418045
-5.174516968	-1.332287226
3.087437553	-5.174516968
0	3.087437553
5.928646231	0
11.70370453	5.928646231
0.27516642	11.70370453
6.21455756	0.27516642
-1.605240543	6.21455756
-9.513525524	-1.605240543
1.38526218	-9.513525524
-1.722530628	1.38526218
0.577479949	-1.722530628
-3.914394067	0.577479949
1.731430837	-3.914394067
-1.134414138	1.731430837
2.086221202	-1.134414138
-2.458938741	2.086221202
-1.530194162	-2.458938741
-5.214512854	-1.530194162
-4.382249685	-5.214512854
-5.607876511	-4.382249685
9.883544785	-5.607876511
0	9.883544785
-7.126150528	0
-0.891450907	-7.126150528
13.13626648	-0.891450907
-1.377221462	13.13626648
-1.292341584	-1.377221462
3.878036968	-1.292341584
6.162512215	3.878036968
6.203539092	6.162512215
-1.022458341	6.203539092
-10.86924431	-1.022458341
3.667892822	-10.86924431
8.577011074	3.667892822
-3.97849975	8.577011074
4.286530796	-3.97849975
3.348406559	4.286530796
-2.931876307	3.348406559
-7.682103781	-2.931876307
10.52896414	-7.682103781
-1.6724232	10.52896414
2.350535567	-1.6724232
3.751346507	2.350535567
-2.096685234	3.751346507
6.960201981	-2.096685234
-1.071404035	6.960201981
5.227205535	-1.071404035
0.334014042	5.227205535
-2.267076017	0.334014042
2.931775658	-2.267076017
-3.673576492	2.931775658
-7.881843513	-3.673576492
2.549337613	-7.881843513
-2.590659927	2.549337613
8.418310621	-2.590659927
-0.247265937	8.418310621
-2.819808304	-0.247265937
-3.792869802	-2.819808304
0.466863732	-3.792869802
5.630300105	0.466863732
0	5.630300105
-4.282597921	0
-1.28696729	-4.282597921
-0.324346524	-1.28696729
1.471355779	-0.324346524
0.697839538	1.471355779
-9.257202853	0.697839538
1.363805097	-9.257202853
4.908703525	1.363805097
1.563959977	4.908703525
3.81582322	1.563959977
-2.773311773	3.81582322
-0.439736867	-2.773311773
2.081550029	-0.439736867
0.293858572	2.081550029
3.988258628	0.293858572
2.359169505	3.988258628
-1.163340606	2.359169505
4.538807711	-1.163340606
0.654579958	4.538807711
3.329594895	0.654579958
-0.221975674	3.329594895
0.596507947	-0.221975674
-1.420405501	0.596507947
1.028815659	-1.420405501
-3.967117283	1.028815659
4.66410268	-3.967117283
1.044835929	4.66410268
3.928518976	1.044835929
-1.608613775	3.928518976
1.010438845	-1.608613775
0	1.010438845
1.256864757	0
1.588595759	1.256864757
2.536508819	1.588595759
1.872343303	2.536508819
3.366023165	1.872343303
-0.043754103	3.366023165
-3.609213306	-0.043754103
3.987781026	-3.609213306
-0.539163419	3.987781026
-0.512708953	-0.539163419
2.780772949	-0.512708953
1.86789073	2.780772949
1.874924724	1.86789073
-0.884472322	1.874924724
-1.990812981	-0.884472322
-0.212630316	-1.990812981
0.791523567	-0.212630316
0.477528997	0.791523567
-2.583169461	0.477528997
-3.839862126	-2.583169461
3.39314332	-3.839862126
-0.826630768	3.39314332
2.246314754	-0.826630768
-1.535290936	2.246314754
3.313491896	-1.535290936
-2.263500229	3.313491896
-0.833338156	-2.263500229
-3.793456901	-0.833338156
0	-3.793456901
-4.099059857	0
-1.76410308	-4.099059857
-4.534781998	-1.76410308
0.447947659	-4.534781998
-0.864510787	0.447947659
-0.33450441	-0.864510787
-0.285211166	-0.33450441
3.337497937	-0.285211166
0.776954378	3.337497937
2.4527428	0.776954378
0.658619285	2.4527428
