"","KLSE.Open","KLSE.Close","KLSE.Adjusted"
"3284",1846.920044,1847.939941,1847.939941
"3285",1845.48999,1856.390015,1856.390015
"3286",1859.530029,1865.800049,1865.800049
"3287",1865.829956,1876.869995,1876.869995
"3288",1860.579956,1865.219971,1865.219971
"3289",1860.880005,1859.910034,1859.910034
"3290",1862.150024,1862.449951,1862.449951
"3291",1858.530029,1857.869995,1857.869995
"3292",1859.339966,1856.349976,1856.349976
"3293",1859.369995,1863.459961,1863.459961
"3294",1863.060059,1858.349976,1858.349976
"3295",1853.5,1850.780029,1850.780029
"3296",1846.77002,1815.939941,1815.939941
"3297",1824.459961,1836.130005,1836.130005
"3298",1839.050049,1837.01001,1837.01001
"3299",1837.680054,1849.709961,1849.709961
"3300",1847.530029,1860.97998,1860.97998
"3301",1863.300049,1869.890015,1869.890015
"3302",1872.130005,1873.619995,1873.619995
"3303",1867.290039,1868.469971,1868.469971
"3304",1868.689941,1878.76001,1878.76001
"3305",1874.109985,1880.48999,1880.48999
"3306",1883.98999,1879.319946,1879.319946
"3307",1888.829956,1895.180054,1895.180054
"3308",1895.550049,1887.75,1887.75
"3309",1890.459961,1880.359985,1880.359985
"3310",1883.75,1865.339966,1865.339966
"3311",1863.47998,1851.930054,1851.930054
"3312",1856.189941,1852.27002,1852.27002
"3313",1864.23999,1863.469971,1863.469971
"3314",1860.839966,1870.369995,1870.369995
"3315",1852.030029,1852.030029,1852.030029
"3316",1851.800049,1851.800049,1851.800049
"3317",1851.23999,1841.829956,1841.829956
"3318",1842.560059,1828.199951,1828.199951
"3319",1819.949951,1846.51001,1846.51001
"3320",1814.449951,1850.420044,1850.420044
"3321",1857.219971,1848.199951,1848.199951
"3322",1851.829956,1858.26001,1858.26001
"3323",1864.780029,1854.439941,1854.439941
"3324",1858.619995,1854.5,1854.5
"3325",1858.310059,1853.579956,1853.579956
"3326",1854.609985,1845.030029,1845.030029
"3327",1843.400024,1804.25,1804.25
"3328",1808.319946,1775.660034,1775.660034
"3329",1792.800049,1797.400024,1797.400024
"3330",1793.449951,1775.839966,1775.839966
"3331",1719.280029,1719.280029,1719.280029
"3332",1731.650024,1740.619995,1740.619995
"3333",1739.930054,1756.380005,1756.380005
"3334",1761.609985,1755.170044,1755.170044
"3335",1754.189941,1755.140015,1755.140015
"3336",1753.660034,1777.130005,1777.130005
"3337",1779.969971,1785.810059,1785.810059
"3338",1787.900024,1778.319946,1778.319946
"3339",1774.420044,1775.800049,1775.800049
"3340",1774.849976,1764.160034,1764.160034
"3341",1761.560059,1763.569946,1763.569946
"3342",1750.910034,1761.780029,1761.780029
"3343",1745.579956,1743.430054,1743.430054
"3344",1738.199951,1715.359985,1715.359985
"3345",1719.660034,1709.75,1709.75
"3346",1710.439941,1692.319946,1692.319946
"3347",1682.969971,1694.150024,1694.150024
"3348",1707.02002,1678.099976,1678.099976
"3349",1679.23999,1675.859985,1675.859985
"3350",1674.23999,1666.079956,1666.079956
"3351",1659.170044,1665.680054,1665.680054
"3352",1665.040039,1691.5,1691.5
"3353",1694.930054,1685.050049,1685.050049
"3354",1684.72998,1680.369995,1680.369995
"3355",1682.959961,1688.449951,1688.449951
"3356",1690.219971,1690.650024,1690.650024
"3357",1694.52002,1663.859985,1663.859985
"3358",1663.959961,1672.630005,1672.630005
"3359",1675.050049,1687.130005,1687.130005
"3360",1683.050049,1688.77002,1688.77002
"3361",1689.290039,1703.569946,1703.569946
"3362",1710.670044,1721.930054,1721.930054
"3363",1722.650024,1726.670044,1726.670044
"3364",1727.040039,1737.280029,1737.280029
"3365",1733.890015,1753.069946,1753.069946
"3366",1754.189941,1759.23999,1759.23999
"3367",1758.51001,1754.670044,1754.670044
"3368",1753.140015,1757.959961,1757.959961
"3369",1757.540039,1762.930054,1762.930054
"3370",1760.949951,1763.780029,1763.780029
"3371",1768.319946,1766.22998,1766.22998
"3372",1764.060059,1769.140015,1769.140015
"3373",1767.589966,1770.26001,1770.26001
"3374",1768.22998,1784.25,1784.25
"3375",1777.849976,1788.310059,1788.310059
"3376",1788.310059,1778.130005,1778.130005
"3377",1782.73999,1780.089966,1780.089966
"3378",1781.76001,1779.75,1779.75
"3379",1784.339966,1791.089966,1791.089966
"3380",1793.160034,1804.72998,1804.72998
